REFERENCE	 DEGRADED	 PESQMOS	 PESQMOS	 SUBJMOS	 COND	 SAMPLE_FREQ	 CRUDE_DELAY
 cln_1.wav	 enh_1.wav	 SQValue=2.029	 2.029	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.746	 2.746	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.610	 2.610	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.479	 2.479	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.700	 2.700	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.669	 2.669	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.493	 2.493	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.416	 2.416	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.423	 2.423	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.470	 2.470	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.469	 2.469	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.503	 2.503	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.626	 2.626	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.426	 2.426	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.437	 2.437	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.500	 2.500	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.704	 2.704	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.713	 2.713	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.159	 2.159	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.523	 2.523	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.450	 2.450	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.711	 2.711	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.667	 2.667	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.728	 2.728	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.676	 2.676	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.578	 2.578	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.619	 2.619	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.502	 2.502	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.551	 2.551	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.547	 2.547	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.556	 2.556	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.507	 2.507	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.583	 2.583	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.637	 2.637	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.537	 2.537	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.707	 2.707	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.620	 2.620	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.734	 2.734	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.533	 2.533	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.465	 2.465	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.498	 2.498	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.681	 2.681	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.491	 2.491	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.483	 2.483	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.467	 2.467	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.552	 2.552	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.386	 2.386	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.271	 2.271	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.357	 2.357	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.494	 2.494	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.162	 2.162	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.300	 2.300	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.216	 2.216	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.444	 2.444	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.252	 2.252	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.420	 2.420	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.592	 2.592	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.504	 2.504	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.225	 2.225	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.387	 2.387	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.448	 2.448	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.494	 2.494	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.284	 2.284	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.349	 2.349	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.301	 2.301	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.355	 2.355	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.183	 2.183	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.234	 2.234	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.265	 2.265	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.335	 2.335	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.073	 2.073	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.178	 2.178	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.166	 2.166	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.180	 2.180	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.219	 2.219	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.448	 2.448	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.269	 2.269	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.422	 2.422	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.131	 2.131	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.396	 2.396	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.186	 2.186	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.834	 2.834	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.826	 2.826	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.699	 2.699	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.726	 2.726	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.798	 2.798	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.582	 2.582	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.781	 2.781	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.595	 2.595	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.451	 2.451	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.678	 2.678	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.591	 2.591	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.749	 2.749	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.678	 2.678	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.637	 2.637	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.674	 2.674	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.755	 2.755	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.864	 2.864	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.548	 2.548	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.617	 2.617	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.585	 2.585	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.857	 2.857	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.802	 2.802	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.801	 2.801	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.722	 2.722	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.801	 2.801	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.783	 2.783	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.566	 2.566	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.646	 2.646	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.777	 2.777	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.584	 2.584	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.585	 2.585	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.630	 2.630	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.788	 2.788	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.586	 2.586	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.847	 2.847	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.771	 2.771	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.930	 2.930	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.723	 2.723	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.564	 2.564	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.508	 2.508	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.736	 2.736	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.636	 2.636	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.603	 2.603	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.580	 2.580	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.638	 2.638	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.440	 2.440	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.632	 2.632	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.450	 2.450	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.680	 2.680	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.362	 2.362	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.354	 2.354	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.325	 2.325	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.515	 2.515	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.378	 2.378	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.611	 2.611	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.701	 2.701	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.555	 2.555	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.342	 2.342	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.345	 2.345	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.550	 2.550	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.814	 2.814	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.424	 2.424	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.575	 2.575	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.504	 2.504	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.586	 2.586	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.403	 2.403	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.527	 2.527	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.532	 2.532	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.442	 2.442	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.388	 2.388	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.421	 2.421	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.472	 2.472	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.425	 2.425	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.413	 2.413	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.509	 2.509	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.669	 2.669	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.532	 2.532	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.387	 2.387	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.474	 2.474	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.468	 2.468	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.836	 2.836	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.790	 2.790	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.827	 2.827	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.862	 2.862	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.835	 2.835	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.768	 2.768	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.994	 2.994	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.680	 2.680	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.891	 2.891	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.730	 2.730	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.692	 2.692	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.808	 2.808	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.900	 2.900	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.675	 2.675	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.912	 2.912	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.858	 2.858	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.968	 2.968	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.756	 2.756	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.614	 2.614	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.619	 2.619	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.782	 2.782	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.862	 2.862	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.846	 2.846	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.727	 2.727	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.885	 2.885	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.814	 2.814	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.696	 2.696	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.655	 2.655	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.783	 2.783	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.733	 2.733	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.625	 2.625	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.670	 2.670	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.839	 2.839	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.571	 2.571	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.875	 2.875	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.765	 2.765	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.888	 2.888	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.727	 2.727	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.586	 2.586	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.573	 2.573	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.733	 2.733	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.642	 2.642	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.764	 2.764	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.625	 2.625	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.787	 2.787	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.580	 2.580	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.778	 2.778	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.595	 2.595	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.766	 2.766	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.455	 2.455	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.460	 2.460	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.482	 2.482	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.560	 2.560	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.421	 2.421	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.792	 2.792	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.824	 2.824	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.708	 2.708	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.642	 2.642	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.419	 2.419	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.591	 2.591	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.831	 2.831	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.789	 2.789	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.732	 2.732	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.704	 2.704	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.814	 2.814	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.679	 2.679	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.953	 2.953	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.621	 2.621	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.514	 2.514	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.627	 2.627	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.594	 2.594	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.681	 2.681	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.685	 2.685	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.697	 2.697	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.699	 2.699	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.768	 2.768	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.867	 2.867	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.527	 2.527	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.547	 2.547	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.660	 2.660	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.855	 2.855	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.888	 2.888	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.872	 2.872	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.821	 2.821	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.925	 2.925	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.749	 2.749	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.976	 2.976	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.670	 2.670	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.878	 2.878	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.792	 2.792	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.601	 2.601	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.696	 2.696	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.892	 2.892	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.736	 2.736	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.867	 2.867	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.900	 2.900	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.924	 2.924	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.799	 2.799	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.575	 2.575	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.630	 2.630	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.794	 2.794	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.817	 2.817	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.789	 2.789	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.692	 2.692	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.849	 2.849	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.847	 2.847	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.852	 2.852	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.647	 2.647	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.817	 2.817	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.744	 2.744	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.541	 2.541	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.655	 2.655	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.868	 2.868	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.558	 2.558	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.812	 2.812	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.850	 2.850	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=2.881	 2.881	 0.000	 0	 16000	0.0000
